iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
SWE,Europe,Sweden,2020-11-14,177355,0,4413.429,6164,0,20.286,17561.17,0,437.005,610.341,0,2.009,1.51,132,13.07,1342,132.881,,,,,37239,,,3.687,36693,3.633,0.12,8.3,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-15,177355,0,4413.429,6164,0,20.286,17561.17,0,437.005,610.341,0,2.009,1.48,132,13.07,1347,133.376,114.413,11.329,,,37239,,,3.687,37239,3.687,0.119,8.4,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10.55
SWE,Europe,Sweden,2020-11-16,177355,0,4413.429,6164,0,20.286,17561.17,0,437.005,610.341,0,2.009,1.45,156,15.447,1483,146.842,,,,,38266,,,3.789,37386,3.702,0.118,8.5,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-17,192439,15084,4314.143,6164,0,20.286,19054.744,1493.573,427.174,610.341,0,2.009,1.43,166,16.437,1593,157.734,,,,,38266,,,3.789,37532,3.716,0.115,8.7,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-18,196446,4007,4248.429,6321,157,34.143,19451.505,396.761,420.667,625.887,15.546,3.381,1.41,178,17.625,1651,163.477,,,,,38266,,,3.789,37679,3.731,0.113,8.9,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-19,201055,4609,4241.429,6340,19,31.143,19907.875,456.37,419.974,627.768,1.881,3.084,1.4,180,17.823,1689,167.24,,,,,38266,,,3.789,37826,3.745,0.112,8.9,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-20,208295,7240,4420,6406,66,34.571,20624.758,716.883,437.655,634.303,6.535,3.423,1.39,177,17.526,1673,165.656,,,,,38266,,,3.789,37973,3.76,0.116,8.6,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-21,208295,0,4420,6406,0,34.571,20624.758,0,437.655,634.303,0,3.423,1.38,179,17.724,1674,165.755,,,,,38266,,,3.789,38119,3.774,0.116,8.6,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-22,208295,0,4420,6406,0,34.571,20624.758,0,437.655,634.303,0,3.423,1.37,178,17.625,1678,166.151,149.618,14.815,,,38266,,,3.789,38266,3.789,0.116,8.7,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,19.45
SWE,Europe,Sweden,2020-11-23,208295,0,4420,6406,0,34.571,20624.758,0,437.655,634.303,0,3.423,1.35,196,19.407,1939,191.994,,,,,40350,,,3.995,38564,3.818,0.115,8.7,tests performed,,,,,,,,,,58.33,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-24,225560,17265,4731.571,6406,0,34.571,22334.288,1709.53,468.506,634.303,0,3.423,1.34,206,20.398,1947,192.786,,,,,40350,,,3.995,38861,3.848,0.122,8.2,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-25,230514,4954,4866.857,6555,149,33.429,22824.818,490.531,481.902,649.057,14.754,3.31,1.33,217,21.487,1997,197.737,,,,,40350,,,3.995,39159,3.877,0.124,8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-26,236355,5841,5042.857,6622,67,40.286,23403.177,578.359,499.329,655.691,6.634,3.989,1.32,228,22.576,2012,199.222,,,,,40350,,,3.995,39457,3.907,0.128,7.8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-27,243129,6774,4976.286,6681,59,39.286,24073.918,670.742,492.737,661.533,5.842,3.89,1.31,229,22.675,1991,197.143,,,,,40350,,,3.995,39755,3.936,0.125,8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-28,243129,0,4976.286,6681,0,39.286,24073.918,0,492.737,661.533,0,3.89,1.31,226,22.378,1980,196.054,,,,,40350,,,3.995,40052,3.966,0.124,8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-11-29,243129,0,4976.286,6681,0,39.286,24073.918,0,492.737,661.533,0,3.89,1.3,225,22.279,1998,197.836,166.242,16.461,,,40350,,,3.995,40350,3.995,0.123,8.1,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,12.73
SWE,Europe,Sweden,2020-11-30,243129,0,4976.286,6681,0,39.286,24073.918,0,492.737,661.533,0,3.89,1.29,237,23.467,2113,209.223,,,,,38302,,,3.793,40057,3.966,0.124,8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-01,260758,17629,5028.286,6681,0,39.286,25819.49,1745.572,497.886,661.533,0,3.89,1.28,238,23.566,2129,210.807,,,,,38302,,,3.793,39765,3.937,0.126,7.9,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-02,266158,5400,5092,6972,291,59.571,26354.182,534.692,504.195,690.347,28.814,5.899,1.27,241,23.863,2096,207.54,,,,,38302,,,3.793,39472,3.908,0.129,7.8,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-03,272643,6485,5184,7007,35,55,26996.308,642.126,513.304,693.813,3.466,5.446,1.27,254,25.15,2043,202.292,,,,,38302,,,3.793,39180,3.879,0.132,7.6,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-04,278912,6269,5111.857,7067,60,55.143,27617.046,620.738,506.161,699.754,5.941,5.46,1.27,248,24.556,2052,203.183,,,,,38302,,,3.793,38887,3.85,0.131,7.6,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-05,278912,0,5111.857,7067,0,55.143,27617.046,0,506.161,699.754,0,5.46,1.27,246,24.358,2041,202.094,,,,,38302,,,3.793,38595,3.822,0.132,7.6,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-06,278912,0,5111.857,7067,0,55.143,27617.046,0,506.161,699.754,0,5.46,1.27,248,24.556,2048,202.787,162.33,16.073,,,38302,,,3.793,38302,3.793,0.133,7.5,tests performed,,,,,,,,,,64.81,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,20.27
SWE,Europe,Sweden,2020-12-07,278912,0,5111.857,7067,0,55.143,27617.046,0,506.161,699.754,0,5.46,1.27,243,24.061,2213,219.125,,,,,39644,,,3.925,38494,3.812,0.133,7.5,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-08,297732,18820,5282,7067,0,55.143,29480.547,1863.501,523.008,699.754,0,5.46,1.27,258,25.546,2274,225.165,,,,,39644,,,3.925,38685,3.83,0.137,7.3,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-09,304793,7061,5519.286,7296,229,46.286,30179.706,699.159,546.503,722.428,22.675,4.583,1.27,258,25.546,2313,229.026,,,,,39644,,,3.925,38877,3.849,0.142,7,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-10,312728,7935,5726.429,7354,58,49.571,30965.406,785.7,567.014,728.171,5.743,4.908,1.27,248,24.556,2311,228.828,,,,,39644,,,3.925,39069,3.868,0.147,6.8,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-11,320098,7370,5883.714,7514,160,63.857,31695.162,729.756,582.588,744.014,15.843,6.323,1.27,249,24.655,2267,224.472,,,,,39644,,,3.925,39261,3.888,0.15,6.7,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-12,320098,0,5883.714,7514,0,63.857,31695.162,0,582.588,744.014,0,6.323,1.27,252,24.952,2265,224.274,,,,,39644,,,3.925,39452,3.906,0.149,6.7,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-13,320098,0,5883.714,7514,0,63.857,31695.162,0,582.588,744.014,0,6.323,1.26,254,25.15,2279,225.66,160.374,15.88,,,39644,,,3.925,39644,3.925,0.148,6.7,tests performed,,,,,,,,,,66.67,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,20.79
SWE,Europe,Sweden,2020-12-14,320098,0,5883.714,7514,0,63.857,31695.162,0,582.588,744.014,0,6.323,1.26,250,24.754,2456,243.186,,,,,43821,,,4.339,40241,3.985,0.146,6.8,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-15,341029,20931,6185.286,7514,0,63.857,33767.688,2072.526,612.449,744.014,0,6.323,1.25,261,25.843,2523,249.82,,,,,43821,,,4.339,40837,4.044,0.151,6.6,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-16,348585,7556,6256,7802,288,72.286,34515.861,748.173,619.451,772.531,28.517,7.158,1.26,262,25.942,2544,251.899,,,,,43821,,,4.339,41434,4.103,0.151,6.6,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-17,357466,8881,6391.143,7893,91,77,35395.232,879.37,632.832,781.542,9.011,7.624,1.26,270,26.735,2543,251.8,,,,,43821,,,4.339,42031,4.162,0.152,6.6,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-18,367120,9654,6717.429,7993,100,68.429,36351.142,955.911,665.14,791.443,9.902,6.776,1.26,280,27.725,2554,252.89,,,,,43821,,,4.339,42628,4.221,0.158,6.3,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-19,367120,0,6717.429,7993,0,68.429,36351.142,0,665.14,791.443,0,6.776,1.24,280,27.725,2561,253.583,,,,,43821,,,4.339,43224,4.28,0.155,6.4,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-20,367120,0,6717.429,7993,0,68.429,36351.142,0,665.14,791.443,0,6.776,1.23,283,28.022,2564,253.88,182.866,18.107,,,43821,,,4.339,43821,4.339,0.153,6.5,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,27.68
SWE,Europe,Sweden,2020-12-21,367120,0,6717.429,7993,0,68.429,36351.142,0,665.14,791.443,0,6.776,1.22,294,29.111,2759,273.188,,,,,34116,,,3.378,42435,4.202,0.158,6.3,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-22,389439,22319,6915.714,7993,0,68.429,38561.104,2209.962,684.774,791.443,0,6.776,1.2,300,29.705,2753,272.594,,,,,34116,,,3.378,41048,4.064,0.168,5.9,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-23,396048,6609,6780.429,8279,286,68.143,39215.508,654.404,671.378,819.762,28.319,6.747,1.21,303,30.002,2719,269.227,,,,,34116,,,3.378,39662,3.927,0.171,5.8,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-24,396048,0,5511.714,8279,0,55.143,39215.508,0,545.754,819.762,0,5.46,1.22,303,30.002,2711,268.435,,,,,34116,,,3.378,38275,3.79,0.144,6.9,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-25,396048,0,4132.571,8279,0,40.857,39215.508,0,409.195,819.762,0,4.046,1.24,306,30.299,2712,268.534,,,,,34116,,,3.378,36889,3.653,0.112,8.9,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-26,396048,0,4132.571,8279,0,40.857,39215.508,0,409.195,819.762,0,4.046,1.28,305,30.2,2716,268.93,,,,,34116,,,3.378,35502,3.515,0.116,8.6,tests performed,,,,,,,,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-27,396048,0,4132.571,8279,0,40.857,39215.508,0,409.195,819.762,0,4.046,1.31,311,30.794,2734,270.713,201.446,19.947,,,34116,,,3.378,34116,3.378,0.121,8.3,tests performed,2240,2240,,,,0.02,0.02,,,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,26.5
SWE,Europe,Sweden,2020-12-28,396048,0,4132.571,8279,0,40.857,39215.508,0,409.195,819.762,0,4.046,1.35,333,32.973,2922,289.328,,,,,29221,,,2.893,33417,3.309,0.124,8.1,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-29,428533,32485,5584.857,8279,0,40.857,42432.077,3216.569,552.996,819.762,0,4.046,1.38,344,34.062,2898,286.951,,,,,29221,,,2.893,32717,3.24,0.171,5.9,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-30,437379,8846,5904.429,8727,448,64,43307.982,875.905,584.639,864.122,44.36,6.337,1.37,339,33.567,2906,287.744,,,,,29221,,,2.893,32018,3.17,0.184,5.4,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2020-12-31,437379,0,5904.429,8727,0,64,43307.982,0,584.639,864.122,0,6.337,1.34,336,33.27,2906,287.744,,,,,29221,,,2.893,31319,3.101,0.189,5.3,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-01,437379,0,5904.429,8727,0,64,43307.982,0,584.639,864.122,0,6.337,1.33,335,33.171,2901,287.248,,,,,29221,,,2.893,30620,3.032,0.193,5.2,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-02,437379,0,5904.429,8727,0,64,43307.982,0,584.639,864.122,0,6.337,1.33,334,33.072,2905,287.645,,,,,29221,,,2.893,29920,2.963,0.197,5.1,tests performed,,,,,1927,,,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-03,437379,0,5904.429,8727,0,64,43307.982,0,584.639,864.122,0,6.337,1.34,348,34.458,2949,292.001,226.871,22.464,,,29221,,,2.893,29221,2.893,0.202,4.9,tests performed,15728,15728,,,1927,0.16,0.16,,191,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,29.62
SWE,Europe,Sweden,2021-01-04,437379,0,5904.429,8727,0,64,43307.982,0,584.639,864.122,0,6.337,1.35,361,35.745,3004,297.447,,,,,30475,,,3.018,29400,2.911,0.201,5,tests performed,,,,,2369,,,,235,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-05,469748,32369,5887.857,8965,238,98,46513.065,3205.083,582.998,887.688,23.566,9.704,1.35,368,36.438,2996,296.655,,,,,30475,,,3.018,29579,2.929,0.199,5,tests performed,,,,,2812,,,,278,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-06,469748,0,4624.143,8965,0,34,46513.065,0,457.869,887.688,0,3.367,1.32,372,36.834,2962,293.289,,,,,30475,,,3.018,29758,2.947,0.155,6.4,tests performed,,,,,3254,,,,322,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-07,482284,12536,6415,9262,297,76.429,47754.343,1241.278,635.194,917.096,29.408,7.568,1.29,377,37.329,2908,287.942,,,,,30475,,,3.018,29938,2.964,0.214,4.7,tests performed,,,,,3696,,,,366,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-08,489471,7187,7441.714,9433,171,100.857,48465.978,711.636,736.857,934.028,16.932,9.987,1.25,374,37.032,2852,282.397,,,,,30475,,,3.018,30117,2.982,0.247,4,tests performed,,,,,4139,,,,410,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-09,489471,0,7441.714,9433,0,100.857,48465.978,0,736.857,934.028,0,9.987,1.2,373,36.933,2845,281.704,,,,,30475,,,3.018,30296,3,0.246,4.1,tests performed,,,,,4581,,,,454,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-10,489471,0,7441.714,9433,0,100.857,48465.978,0,736.857,934.028,0,9.987,1.16,372,36.834,2858,282.991,180.91,17.913,,,30475,,,3.018,30475,3.018,0.244,4.1,tests performed,50892,50880,12,,5023,0.5,0.5,0,497,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,16.69
SWE,Europe,Sweden,2021-01-11,489471,0,7441.714,9433,0,100.857,48465.978,0,736.857,934.028,0,9.987,1.12,383,37.924,2828,280.02,,,,,29567,,,2.928,30345,3.005,0.245,4.1,tests performed,,,,,5890,,,,583,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-12,506866,17395,5302.571,9433,0,66.857,50188.38,1722.402,525.045,934.028,0,6.62,1.07,369,36.537,2759,273.188,,,,,29567,,,2.928,30216,2.992,0.175,5.7,tests performed,,,,,6756,,,,669,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-13,512203,5337,6065,9834,401,124.143,50716.834,528.454,600.538,973.734,39.706,12.292,1.06,365,36.141,2739,271.208,,,,,29567,,,2.928,30086,2.979,0.202,5,tests performed,,,,,7623,,,,755,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-14,518783,6580,5214.143,10185,351,131.857,51368.366,651.532,516.289,1008.489,34.755,13.056,1.04,354,35.052,2634,260.811,,,,,29567,,,2.928,29956,2.966,0.174,5.7,tests performed,,,,,8490,,,,841,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-15,523486,4703,4859.286,10323,138,127.143,51834.043,465.677,481.152,1022.153,13.664,12.589,1.02,355,35.151,2577,255.167,,,,,29567,,,2.928,29826,2.953,0.163,6.1,tests performed,,,,,9356,,,,926,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-16,523486,0,4859.286,10323,0,127.143,51834.043,0,481.152,1022.153,0,12.589,1,354,35.052,2570,254.474,,,,,29567,,,2.928,29697,2.941,0.164,6.1,tests performed,,,,,10223,,,,1012,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-17,523486,0,4859.286,10323,0,127.143,51834.043,0,481.152,1022.153,0,12.589,0.98,352,34.854,2532,250.711,149.618,14.815,,,29567,,,2.928,29567,2.928,0.164,6.1,tests performed,128516,128478,38,,11089,1.27,1.27,0,1098,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,16.97
SWE,Europe,Sweden,2021-01-18,523486,0,4859.286,10323,0,127.143,51834.043,0,481.152,1022.153,0,12.589,0.95,347,34.359,2512,248.731,,,,,28494,,,2.821,29414,2.912,0.165,6.1,tests performed,,,,,11811,,,,1169,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-19,533265,9779,3771.286,10323,0,127.143,52802.331,968.288,373.422,1022.153,0,12.589,0.93,339,33.567,2398,237.443,,,,,28494,,,2.821,29260,2.897,0.129,7.8,tests performed,,,,,12534,,,,1241,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-20,537967,4702,3680.571,10797,474,137.571,53267.909,465.578,364.439,1069.087,46.934,13.622,0.93,328,32.478,2278,225.561,,,,,28494,,,2.821,29107,2.882,0.126,7.9,tests performed,,,,,13256,,,,1313,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-21,542952,4985,3452.714,10921,124,105.143,53761.509,493.6,341.878,1081.365,12.278,10.411,0.94,316,31.289,2210,218.828,,,,,28494,,,2.821,28954,2.867,0.119,8.4,tests performed,,,,,13978,,,,1384,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-22,547166,4214,3382.857,11005,84,97.429,54178.767,417.258,334.961,1089.683,8.317,9.647,0.95,305,30.2,2151,212.986,,,,,28494,,,2.821,28801,2.852,0.117,8.5,tests performed,,,,,14700,,,,1456,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-23,547166,0,3382.857,11005,0,97.429,54178.767,0,334.961,1089.683,0,9.647,0.95,303,30.002,2135,211.401,,,,,28494,,,2.821,28647,2.837,0.118,8.5,tests performed,,,,,15422,,,,1527,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,
SWE,Europe,Sweden,2021-01-24,547166,0,3382.857,11005,0,97.429,54178.767,0,334.961,1089.683,0,9.647,0.94,294,29.111,2141,211.996,122.237,12.104,,,28494,,,2.821,28494,2.821,0.119,8.4,tests performed,241527,231206,10321,,16144,2.39,2.29,0.1,1599,69.44,10099270,24.718,41,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,15.08
